movie_id,title,genres,score,tags,summary
12153,White Chicks,['Comedy'],6.3,"comedy shawnwayans marlonwayans jaimeking undercover fbi fishoutofwater highsociety buddycop crossdressing two fbi agent brothers, marcus kevin copeland, accidentally foil drug bust. punishment, forced escort pair socialites hamptons, they're going used bait kidnapper. girls realize fbi's plan, refuse go. left without options, marcus kevin decide pose sisters, transforming african-american men pair blonde, white women.","Two FBI agent brothers, Marcus and Kevin Copeland, accidentally foil a drug bust. As punishment, they are forced to escort a pair of socialites to the Hamptons, where they're going to be used as bait for a kidnapper. But when the girls realize the FBI's plan, they refuse to go. Left without options, Marcus and Kevin decide to pose as the sisters, transforming themselves from African-American men into a pair of blonde, white women."
65057,The Descendants,"['Comedy', 'Drama']",6.7,"comedy drama georgeclooney shailenewoodley amaramiller hawaii father-in-law daughter cheatingwife beachhouse boatingaccident estate dyingmother beautifulgirl teenagedaughter trustee trustfund wildgirl wildchild realtor wife elizabeth life support boating accident, hawaiian land baron, matt king takes daughters trip oahu kauai confront young real estate broker, affair elizabeth misfortune.","With his wife Elizabeth on life support after a boating accident, Hawaiian land baron, Matt King takes his daughters on a trip from Oahu to Kauai to confront the young real estate broker, who was having an affair with Elizabeth before her misfortune."
8326,Holes,"['Adventure', 'Family', 'Drama', 'Comedy']",6.7,"adventure family drama comedy sigourneyweaver jonvoight timblakenelson curse suitor falseaccusations referencetoannabellee digging baseballplayer mountainclimbing stanley's family cursed bad luck. unfairly sentenced months detention camp green lake, campmates forced warden dig holes order build character. know digging holes order search lost treasure hidden somewhere camp.","Stanley's family is cursed with bad luck. Unfairly sentenced to months of detention at Camp Green Lake, he and his campmates are forced by the warden to dig holes in order to build character. What they don't know is that they are digging holes in order to search for a lost treasure hidden somewhere in the camp."
35690,The Last Song,"['Drama', 'Family', 'Romance']",6.9,"drama family romance mileycyrus gregkinnear bobbycoleman brothersisterrelationship newlove daughter summervacation womandirector drama centered rebellious girl sent southern beach town summer stay father. mutual love music, estranged duo learn reconnect.","A drama centered on a rebellious girl who is sent to a Southern beach town for the summer to stay with her father. Through their mutual love of music, the estranged duo learn to reconnect."
76203,12 Years a Slave,"['Drama', 'History']",7.9,"drama history chiwetelejiofor michaelfassbender lupitanyong'o whip kidnapping slavery plantation nightshift violinplayer physicalabuse cotton slaveowner 19thcentury soldintoslavery abolitionist pre-civil war united states, solomon northup, free black man upstate new york, abducted sold slavery. facing cruelty well unexpected kindnesses solomon struggles stay alive, retain dignity. twelfth year unforgettable odyssey, solomon’s chance meeting canadian abolitionist forever alter life.","In the pre-Civil War United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery. Facing cruelty as well as unexpected kindnesses Solomon struggles not only to stay alive, but to retain his dignity. In the twelfth year of his unforgettable odyssey, Solomon’s chance meeting with a Canadian abolitionist will forever alter his life."
13497,Drumline,"['Drama', 'Romance', 'Comedy', 'Music']",6.2,"drama romance comedy music nickcannon zoesaldana orlandojones musicrehearsal fraternityinitiation televisionbroadcast whitemalepretendingtobeblack sororityparty pushups fish-out-of-water comedy talented street drummer harlem enrolls southern university, expecting lead marching band's drumline victory. initially flounders new world, realizing takes talent reach top.","A fish-out-of-water comedy about a talented street drummer from Harlem who enrolls in a Southern university, expecting to lead its marching band's drumline to victory. He initially flounders in his new world, before realizing that it takes more than talent to reach the top."
35688,Why Did I Get Married Too?,"['Comedy', 'Romance']",6.1,comedy romance tylerperry janetjackson jillscott four couples reunite annual vacation order socialize spend time analyzing marriages. intimate week bahamas disrupted arrival ex-husband determined win back recently remarried wife.,Four couples reunite for their annual vacation in order to socialize and to spend time analyzing their marriages. Their intimate week in the Bahamas is disrupted by the arrival of an ex-husband determined to win back his recently remarried wife.
162,Edward Scissorhands,"['Fantasy', 'Drama', 'Romance']",7.5,fantasy drama romance johnnydepp winonaryder diannewiest underdog loveatfirstsight hairdresser smalltown scissors inventor burglar unsociability small suburban town receives visit castaway unfinished science experiment named edward.,A small suburban town receives a visit from a castaway unfinished science experiment named Edward.
296096,Me Before You,"['Drama', 'Romance']",7.6,"drama romance emiliaclarke samclaflin janetmcteer england basedonnovel depression smalltown wheelchair caretaker caregiver disabled twentysomething womandirector romanticdrama deadendjob accident small town girl caught dead-end jobs. high-profile, successful man becomes wheelchair bound following accident. man decides life worth living girl hired six months new caretaker. worlds apart trapped together circumstance, two get rocky start. girl becomes determined prove man life worth living embark series adventures together, finds world changing ways neither could begin imagine.","A small town girl is caught between dead-end jobs. A high-profile, successful man becomes wheelchair bound following an accident. The man decides his life is not worth living until the girl is hired for six months to be his new caretaker. Worlds apart and trapped together by circumstance, the two get off to a rocky start. But the girl becomes determined to prove to the man that life is worth living and as they embark on a series of adventures together, each finds their world changing in ways neither of them could begin to imagine."
103370,Madea's Witness Protection,"['Drama', 'Comedy', 'Crime']",5.9,drama comedy crime tylerperry eugenelevy deniserichards wall street investment banker set linchpin company's mob-backed ponzi scheme relocated family aunt madea's southern home.,A Wall Street investment banker who has been set up as the linchpin of his company's mob-backed Ponzi scheme is relocated with his family to Aunt Madea's southern home.
1051,The French Connection,"['Action', 'Crime', 'Thriller']",7.4,action crime thriller genehackman fernandorey royscheider policebrutality marseille nightlife attemptedmurder drugdealer drugmule gangsterboss drugsmuggle undercoveragent hijackingoftrain herion tough narcotics detective 'popeye' doyle hot pursuit suave french drug dealer may key huge heroin-smuggling operation.,Tough narcotics detective 'Popeye' Doyle is in hot pursuit of a suave French drug dealer who may be the key to a huge heroin-smuggling operation.
376659,Bad Moms,['Comedy'],6.3,"comedy milakunis kristenbell kathrynhahn alcohol bar party divorce family hitandrun bathroomhumor three overworked under-appreciated moms pushed beyond limits, ditch conventional responsibilities jolt long overdue freedom, fun, comedic self-indulgence.","When three overworked and under-appreciated moms are pushed beyond their limits, they ditch their conventional responsibilities for a jolt of long overdue freedom, fun, and comedic self-indulgence."
10073,Date Movie,['Comedy'],3.6,"comedy alysonhannigan adamcampbell sophiemonk date diary parents-in-law bridegroom wedding spoof romantic comedies focuses man (campbell), crush (hannigan), parents (coolidge, willard), father (griffin).","Spoof of romantic comedies which focuses on a man (Campbell), his crush (Hannigan), his parents (Coolidge, Willard), and her father (Griffin)."
16690,Return to Never Land,"['Adventure', 'Fantasy', 'Animation', 'Family']",6.1,"adventure fantasy animation family harrietowen blayneweaver jeffbennett animation classic tale 'peter pan' continues disney's sequel 'return never land'. 1940 world besieged world war ii, wendy, grown up, two children, one daughter, jane.","The classic tale of 'Peter Pan' continues in Disney's sequel 'Return to Never Land'. In 1940 on a world besieged by World War II, Wendy, now grown up, has two children, one of them is her daughter, Jane."
273895,Selma,"['History', 'Drama']",7.4,"history drama davidoyelowo tomwilkinson carmenejogo alabama martinlutherking president blackamerican civilrights protestmarch womandirector selma ""selma,"" alabama, place segregation south worst, leading march ended violence, forcing famous statement president lyndon b. johnson ultimately led signing civil rights act.","""Selma,"" as in Alabama, the place where segregation in the South was at its worst, leading to a march that ended in violence, forcing a famous statement by President Lyndon B. Johnson that ultimately led to the signing of the Civil Rights Act."
14873,The Jungle Book 2,"['Family', 'Animation', 'Adventure']",5.6,"family animation adventure johngoodman haleyjoelosment maewhitman river musical tiger village feralchild sequel bear jungle orphan vulture gong lost shake mango mowgli, missing jungle old friends, runs away man village unaware danger he's going back wild.","Mowgli, missing the jungle and his old friends, runs away from the man village unaware of the danger he's in by going back to the wild."
8968,Boogeyman,"['Thriller', 'Horror', 'Drama', 'Mystery']",4.6,"thriller horror drama mystery emilydeschanel barrywatson skyemccolebartusiak nightmare hallucination childhoodtrauma break-up hometown psychotherapy every culture one – horrible monster fueling young children's nightmares. tim, boogeyman still lives memories creature devoured father 16 years earlier. boogeyman real? tim make explain father abandoned family?","Every culture has one – the horrible monster fueling young children's nightmares. But for Tim, the Boogeyman still lives in his memories as a creature that devoured his father 16 years earlier. Is the Boogeyman real? Or did Tim make him up to explain why his father abandoned his family?"
9963,Premonition,"['Thriller', 'Drama', 'Mystery']",5.8,"thriller drama mystery sandrabullock julianmcmahon courtneytaylorburness dejavu dyinganddeath timetravel lossofhusband carcrash depressed housewife learns husband killed car accident day previously, awakens next morning find alive well home, awakens day world still dead.","A depressed housewife who learns her husband was killed in a car accident the day previously, awakens the next morning to find him alive and well at home, and then awakens the day after to a world in which he is still dead."
15655,The Tigger Movie,"['Animation', 'Family']",6.3,"animation family jimcummings nikitahopkins kensansom owl donkey tiger piglet bear rabbit womandirector happens, everybody - pooh, piglet, eeyore, roo, rabbit, owl - busy preparing suitable winter home eeyore. everything seems get undone tigger's exuberant bouncing, rabbit suggest tigger go outside find tiggers bounce - notion tigger finds ridiculous because, all, he's ""the onliest one"" he?","As it happens, everybody - Pooh, Piglet, Eeyore, Roo, Rabbit, Owl - is busy preparing a suitable winter home for Eeyore. When everything they do seems to get undone by Tigger's exuberant bouncing, Rabbit suggest Tigger go outside and find other tiggers to bounce with - a notion Tigger finds ridiculous because, after all, he's ""the onliest one"" Or is he?"
21208,Orphan,"['Horror', 'Thriller', 'Mystery']",6.7,"horror thriller mystery verafarmiga petersarsgaard isabellefuhrman nun deaf-mute orphan allgirl troubledmarriage aftercreditsstinger duringcreditsstinger married couple rocky past adopt 9-year old, esther fill void created recently-stillborn baby. however, esther quite seems.","A married couple with a rocky past adopt 9-year old, Esther to fill the void created by a recently-stillborn baby. However, Esther is not quite who she seems."
272878,Max,"['Adventure', 'Drama', 'Family']",6.8,adventure drama family thomashadenchurch joshwiggins laurengraham afghanistan war basedontruestory rescue betrayal dog grieving dog helped soldiers afghanistan returns u.s. adopted handler's family suffering traumatic experience.,A dog that helped soldiers in Afghanistan returns to the U.S. and is adopted by his handler's family after suffering a traumatic experience.
9760,Epic Movie,"['Action', 'Adventure', 'Comedy']",3.2,"action adventure comedy kalpenn adamcampbell jennifercoolidge edward, peter, lucy susan follow path, end finding willy's chocolate factory. walking wardrobe, discover world gnarnia, ruled white bitch. meeting characters harry potter captain jack swallows, newly reunited family must team aslo, wise-but-horny lion stop white bitch's army","When Edward, Peter, Lucy and Susan each follow their own path, they end up finding themselves at Willy's Chocolate factory. Walking through a wardrobe, they discover the world of Gnarnia, which is ruled by the White Bitch. Meeting up with characters such as Harry Potter and Captain Jack Swallows, the newly reunited family must team up with Aslo, a wise-but-horny lion to stop the white bitch's army"
314365,Spotlight,"['Drama', 'Thriller', 'History']",7.8,"drama thriller history markruffalo michaelkeaton rachelmcadams childabuse journalism judge florida boston pedophilia court cover-up priest lawyer catholic catholicchurch catholicism september112001 investigativejournalism cardinal christmas true story boston globe uncovered massive scandal child abuse cover-up within local catholic archdiocese, shaking entire catholic church core.","The true story of how The Boston Globe uncovered the massive scandal of child abuse and the cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core."
13279,Lakeview Terrace,"['Drama', 'Crime', 'Thriller']",5.9,"drama crime thriller samuell.jackson patrickwilson kerrywashington vandalism harassment neighbor houseparty shottodeath pregnancy urination interracialcouple lapd airconditioner young interracial couple moved california dream home become target next-door neighbor, disapproves relationship. tightly wound lapd officer appointed watchdog neighborhood. nightly foot patrols overly watchful eyes bring comfort some, becomes increasingly aggressive newlyweds. persistent intrusions lives cause couple fight back.","A young interracial couple has just moved into their California dream home when they become the target of their next-door neighbor, who disapproves of their relationship. A tightly wound LAPD officer has appointed himself the watchdog of the neighborhood. His nightly foot patrols and overly watchful eyes bring comfort to some, but he becomes increasingly aggressive to the newlyweds. These persistent intrusions into their lives cause the couple to fight back."
1975,The Grudge 2,"['Horror', 'Thriller']",5.2,"horror thriller sarahmichellegellar ambertamblyn edisonchen remake littleboy curse tokyo, young woman exposed mysterious curse afflicted sister. supernatural force, fills person rage spreading next victim, brings together group previously unrelated people attempt unlock secret save lives.","In Tokyo, a young woman is exposed to the same mysterious curse that afflicted her sister. The supernatural force, which fills a person with rage before spreading to its next victim, brings together a group of previously unrelated people who attempt to unlock its secret to save their lives."
33644,How Stella Got Her Groove Back,"['Comedy', 'Drama', 'Romance']",6.0,"comedy drama romance angelabassett tayediggs whoopigoldberg blackpeople agedifference jamaica vacation femaleprotagonist good times bad, stella delilah always other. now, stella's busy building life forgotten really live. delilah change that. starts quick trip jamaica, end exhilarating voyage self discovery stella learns open heart find love - even man 20 years junior.","Through good times and bad, Stella and Delilah have always had each other. Now, Stella's so busy building a life that she's forgotten how to really live. But Delilah is about to change all that. What starts as a quick trip to Jamaica, end as an exhilarating voyage of self discovery as Stella learns to open her heart and find love - even if it's with a man 20 years her junior."
1649,Bill & Ted's Bogus Journey,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Science Fiction']",5.9,"adventure comedy family fantasy sciencefiction keanureeves alexwinter georgecarlin future dyinganddeath heaven timetravel heavymetal diabolicalego afterlife metal robot devil doppelganger seance amiable slackers bill ted roped fantastical adventure de nomolos, villain future, sends evil robot duplicates two lads terminate replace them. robot doubles actually succeed killing bill ted, two determined escape afterlife, challenging grim reaper series games order return land living.","Amiable slackers Bill and Ted are once again roped into a fantastical adventure when De Nomolos, a villain from the future, sends evil robot duplicates of the two lads to terminate and replace them. The robot doubles actually succeed in killing Bill and Ted, but the two are determined to escape the afterlife, challenging the Grim Reaper to a series of games in order to return to the land of the living."
9895,Man of the Year,"['Comedy', 'Drama', 'Romance', 'Thriller']",5.8,"comedy drama romance thriller robinwilliams christopherwalken lauralinney usapresident presidentialelection comedian irreverent host political satire talk show decides run president expose corruption washington. stunt goes expects actually wins election, software engineer suspects computer glitch responsible surprising victory.","The irreverent host of a political satire talk show decides to run for president and expose corruption in Washington. His stunt goes further than he expects when he actually wins the election, but a software engineer suspects that a computer glitch is responsible for his surprising victory."
9570,The Black Hole,"['Adventure', 'Family', 'Science Fiction', 'Action']",6.1,"adventure family sciencefiction action maximilianschell anthonyperkins robertforster killerrobot spacemarine ghostship blackhole explorer craft u.s.s. palomino returning earth fruitless 18-month search extra-terrestrial life crew comes upon supposedly lost ship, magnificent u.s.s. cygnus, hovering near black hole. ship controlled dr. hans reinhardt monstrous robot companion, maximillian. initial wonderment awe palomino crew feel ship resistance power black hole turn horror uncover reinhardt's plans.","The explorer craft U.S.S. Palomino is returning to Earth after a fruitless 18-month search for extra-terrestrial life when the crew comes upon a supposedly lost ship, the magnificent U.S.S. Cygnus, hovering near a black hole. The ship is controlled by Dr. Hans Reinhardt and his monstrous robot companion, Maximillian. But the initial wonderment and awe the Palomino crew feel for the ship and its resistance to the power of the black hole turn to horror as they uncover Reinhardt's plans."
27579,The American,"['Crime', 'Drama', 'Thriller']",5.8,"crime drama thriller georgeclooney violanteplacido theklareuten prostitute sweden suspense priest verylittledialogue dispatched small italian town await orders, assassin jack embarks double life may relaxing good him.","Dispatched to a small Italian town to await further orders, assassin Jack embarks on a double life that may be more relaxing than is good for him."
16052,Selena,['Drama'],7.0,"drama jenniferlopez edwardjamesolmos constancemarie musical tejano elopement bustier fanclub biographical drama, selena quintanilla born musical mexican-american family texas. father, abraham, realizes young daughter talented begins performing small venues. finds success falls guitarist, chris perez, draws ire father. seeking mainstream stardom, selena begins recording english-language album which, tragically, would never complete.","In this biographical drama, Selena Quintanilla is born into a musical Mexican-American family in Texas. Her father, Abraham, realizes that his young daughter is talented and begins performing with her at small venues. She finds success and falls for her guitarist, Chris Perez, who draws the ire of her father. Seeking mainstream stardom, Selena begins recording an English-language album which, tragically, she would never complete."
40264,Vampires Suck,"['Horror', 'Comedy']",4.2,"horror comedy chrisriggi mattlanter jennproske vampire highschool prom spoof horrorspoof teenager duringcreditsstinger becca, anxious, non-vampire teen torn two boys. choose, becca must get around controlling father, embarrasses becca treating like child. meanwhile, becca's friends contend romantic issues - collide prom.","Becca, an anxious, non-vampire teen is torn between two boys. Before she can choose, Becca must get around her controlling father, who embarrasses Becca by treating her like a child. Meanwhile, Becca's friends contend with their own romantic issues - all of which collide at the prom."
1164,Babel,['Drama'],6.9,"drama bradpitt cateblanchett gaelgarcíabernal terror lossofmother gun morocco deaf-mute sandiego ecstasy illegalimmigration firsttime nanny daughter bulletwound ensemblecast tragedy strikes married couple vacation moroccan desert, touching interlocking story involving four different families.","Tragedy strikes a married couple on vacation in the Moroccan desert, touching off an interlocking story involving four different families."
239678,This Is Where I Leave You,"['Drama', 'Comedy']",6.5,"drama comedy jasonbateman tinafey adamdriver basedonnovel funeral dysfunctionalfamily deathoffather manchild family mourning grieving father passes away, four grown, world-weary siblings return childhood home requested -- admonition -- stay together week, along free-speaking mother collection spouses, exes might-have-beens. brothers sisters re-examine shared history status tattered relationship among know love best, reconnect hysterically funny emotionally significant ways.","When their father passes away, four grown, world-weary siblings return to their childhood home and are requested -- with an admonition -- to stay there together for a week, along with their free-speaking mother and a collection of spouses, exes and might-have-beens. As the brothers and sisters re-examine their shared history and the status of each tattered relationship among those who know and love them best, they reconnect in hysterically funny and emotionally significant ways."
14359,Doubt,"['Drama', 'Mystery']",7.0,"drama mystery merylstreep philipseymourhoffman amyadams sexualabuse boy wine gift janitor singing pedophile gossip compassion tolerance 1960s 1964, catholic school nun questions priest's ambiguous relationship troubled young student, suspecting abuse. denies charges, much film's quick-fire dialogue tackles themes religion, morality, authority.","In 1964, a Catholic school nun questions a priest's ambiguous relationship with a troubled young student, suspecting him of abuse. He denies the charges, and much of the film's quick-fire dialogue tackles themes of religion, morality, and authority."
3989,Team America: World Police,"['Music', 'Adventure', 'Animation', 'Action', 'Comedy']",6.6,"music adventure animation action comedy treyparker mattstone kristenmiller paris france cairo capitalism lossoflover egypt waragainstterror shotgun patriotism pentagon americandream destroy shipwreck louvre americanwayoflife failure panama damage government eiffeltowerparis worldpolitics massdestruction team america world police follows international police force dedicated maintaining global stability. learning dictator kim jong il destroy world, team recruits broadway star gary johnston go undercover. help team america, gary manages uncover plan destroy world. team america able save time? stars… samuel l jackson, tim robbins, sean penn, michael moore, helen hunt, matt damon, susan sarandon, george clooney, danny glover, ethan hawke, alec baldwin… it?","Team America World Police follows an international police force dedicated to maintaining global stability. Learning that dictator Kim Jong il is out to destroy the world, the team recruits Broadway star Gary Johnston to go undercover. With the help of Team America, Gary manages to uncover the plan to destroy the world. Will Team America be able to save it in time? It stars… Samuel L Jackson, Tim Robbins, Sean Penn, Michael Moore, Helen Hunt, Matt Damon, Susan Sarandon, George Clooney, Danny Glover, Ethan Hawke, Alec Baldwin… or does it?"
76617,Texas Chainsaw 3D,"['Horror', 'Thriller']",5.3,"horror thriller alexandradaddario danyeager billmoseley sequel gore leatherface slasher chainsaw aftercreditsstinger duringcreditsstinger young woman learns inherited texas estate deceased grandmother. embarking road trip friends uncover roots, finds sole owner lavish, isolated victorian mansion. newfound wealth comes price stumbles upon horror awaits mansion’s dank cellars.","A young woman learns that she has inherited a Texas estate from her deceased grandmother. After embarking on a road trip with friends to uncover her roots, she finds she is the sole owner of a lavish, isolated Victorian mansion. But her newfound wealth comes at a price as she stumbles upon a horror that awaits her in the mansion’s dank cellars."
1710,Copycat,"['Drama', 'Thriller']",6.4,drama thriller sigourneyweaver hollyhunter willpatton policebrutality psychology policeoperation policeprotection serialkiller psychologist cowardliness agoraphobic psychologist female detective must work together take serial killer copies serial killers past.,An agoraphobic psychologist and a female detective must work together to take down a serial killer who copies serial killers from the past.
4258,Scary Movie 5,['Comedy'],4.6,"comedy simonrex ashleytisdale charliesheen sequel parody spoof aftercreditsstinger duringcreditsstinger home newly-formed family, happy parents dan jody haunted sinister, paranormal activities. determined expel insidious force, install security cameras discover family stalked evil dead demon.","Home with their newly-formed family, happy parents Dan and Jody are haunted by sinister, paranormal activities. Determined to expel the insidious force, they install security cameras and discover their family is being stalked by an evil dead demon."
20391,Paint Your Wagon,"['Drama', 'Action', 'Comedy', 'Western', 'Music']",6.2,"drama action comedy western music leemarvin clinteastwood jeanseberg mining prospector michigan farmer prospector form partnership california gold country. adventures include buying sharing wife, hijacking stage, kidnapping six prostitutes, turning mining camp boom town. along way plenty drinking, gambling, singing. even find time creative gold mining.","A Michigan farmer and a prospector form a partnership in the California gold country. Their adventures include buying and sharing a wife, hijacking a stage, kidnapping six prostitutes, and turning their mining camp into a boom town. Along the way there is plenty of drinking, gambling, and singing. They even find time to do some creative gold mining."
10139,Milk,"['History', 'Drama']",7.1,"history drama seanpenn emilehirsch jamesfranco gay sanfrancisco homophobia mayor biography politics politician electioncampaign homosexuality morality election candlelightvigil mayoralcampaign story california's first openly gay elected official, harvey milk, became outspoken agent change, seeking equal rights opportunities all. great love city people brought backing young old, straight gay, alike – time prejudice violence gays openly accepted norm.","The story of California's first openly gay elected official, Harvey Milk, who  became an outspoken agent for change, seeking equal rights and opportunities for all. His great love for the city and its people brought him backing from young and old, straight and gay, alike – at a time when prejudice and violence against gays was openly accepted as the norm."
335778,Risen,['Action'],5.7,"action tomfelton cliffcurtis josephfiennes christianity jesuschrist apostle crucifixion jerusalem ancientrome faith resurrection deadbody judaism religious tomb follows epic biblical story resurrection, told eyes non-believer. clavius, powerful roman military tribune, aide lucius, tasked solving mystery happened jesus weeks following crucifixion, order disprove rumors risen messiah prevent uprising jerusalem.","Follows the epic Biblical story of the Resurrection, as told through the eyes of a non-believer. Clavius, a powerful Roman Military Tribune, and his aide Lucius, are tasked with solving the mystery of what happened to Jesus in the weeks following the crucifixion, in order to disprove the rumors of a risen Messiah and prevent an uprising in Jerusalem."
9645,Ghost Ship,"['Horror', 'Mystery', 'Thriller']",5.3,"horror mystery thriller gabrielbyrne juliannamargulies desmondharrington cruise pilot ghostship discovering passenger ship missing since 1962 floating adrift bering sea, salvagers claim vessel own. begin towing ghost ship towards harbor, series bizarre occurrences happen group becomes trapped inside ship, soon learn inhabited demonic creature.","After discovering a passenger ship missing since 1962 floating adrift on the Bering Sea, salvagers claim the vessel as their own. Once they begin towing the ghost ship towards harbor, a series of bizarre occurrences happen and the group becomes trapped inside the ship, which they soon learn is inhabited by a demonic creature."
55465,A Very Harold & Kumar Christmas,['Comedy'],6.0,"comedy neilpatrickharris johncho eliaskoteas holiday indianlead beer christmastree cannabis sequel vulgarity drug asian 3d beerpong six years elapsed since guantanamo bay, leaving harold kumar estranged one another different families, friends lives. kumar arrives harold's doorstep holiday season mysterious package hand, inadvertently burns harold's father-in-law's beloved christmas tree. fix problem, harold kumar embark mission new york city find perfect christmas tree, stumbling trouble every single turn.","Six years have elapsed since Guantanamo Bay, leaving Harold and Kumar estranged from one another with very different families, friends and lives. But when Kumar arrives on Harold's doorstep during the holiday season with a mysterious package in hand, he inadvertently burns down Harold's father-in-law's beloved Christmas tree. To fix the problem, Harold and Kumar embark on a mission through New York City to find the perfect Christmas tree, once again stumbling into trouble at every single turn."
617,Wild Things,"['Crime', 'Drama', 'Mystery']",6.3,"crime drama mystery mattdillon kevinbacon deniserichards upperclass poison sailboat rape sexualabuse florida eroticism blackmail lolita cheerleader courtcase plannedmurder sailing pretendedmurder seduction bisexuality alligator crocodile everglades heart-throb whitetrash menageatrois intellectuallygifted harpoon van plan court single millionaire extramaritalaffair duringcreditsstinger teen-socialite kelly van ryan (richards) troubled bad girl suzie toller (campbell) accuse guidance counselor sam lombardo (dillon) rape, he's suspended school, rejected town, fighting get life back. one cop (bacon) suspects conspiracy, nothing seems...","When teen-socialite Kelly Van Ryan (Richards) and troubled bad girl Suzie Toller (Campbell) accuse guidance counselor Sam Lombardo (Dillon) of rape, he's suspended by the school, rejected by the town, and fighting to get his life back. One cop (Bacon) suspects conspiracy, but nothing is what it seems..."
19904,The Stepfather,"['Horror', 'Thriller', 'Mystery']",5.4,"horror thriller mystery dylanwalsh selaward pennbadgley stepfather remake michael harding (penn badgley) returns home military school find mother (sela ward) happily love living new boyfriend, david (dylan walsh). two men get know other, michael becomes suspicious man always helpful hand. really man dreams could david hiding dark side?","Michael Harding (Penn Badgley) returns home from military school to find his mother (Sela Ward) happily in love and living with her new boyfriend, David (Dylan Walsh). As the two men get to know each other, Michael becomes more and more suspicious of the man who is always there with a helpful hand. Is he really the man of her dreams or could David be hiding a dark side?"
48289,The Debt,"['Drama', 'Thriller']",6.3,"drama thriller helenmirren ciaránhinds tomwilkinson beach mossad secretagent insaneasylum lye syringe lostoffriend rachel singer former mossad agent tried capture notorious nazi war criminal – surgeon birkenau – secret israeli mission ended death streets east berlin. now, 30 years later, man claiming doctor surfaced, rachel must return eastern europe uncover truth. overwhelmed haunting memories younger self two fellow agents, still-celebrated heroine must relive trauma events confront debt incurred.","Rachel Singer is a former Mossad agent who tried to capture a notorious Nazi war criminal – the Surgeon of Birkenau – in a secret Israeli mission that ended with his death on the streets of East Berlin. Now, 30 years later, a man claiming to be the doctor has surfaced, and Rachel must return to Eastern Europe to uncover the truth. Overwhelmed by haunting memories of her younger self and her two fellow agents, the still-celebrated heroine must relive the trauma of those events and confront the debt she has incurred."
243,High Fidelity,"['Comedy', 'Drama', 'Romance', 'Music']",7.0,"comedy drama romance music johncusack ibenhjejle toddlouiso chicago musicrecord rockandroll recordstore soul discjockey pop brucefrederickjosephspringsteen recordcollection record store owner rob gordon gets dumped girlfriend, laura, changed since met, revisits top five breakups time attempt figure went wrong. rob seeks former lovers find left, keeps efforts win laura back.","When record store owner Rob Gordon gets dumped by his girlfriend, Laura, because he hasn't changed since they met, he revisits his top five breakups of all time in an attempt to figure out what went wrong. As Rob seeks out his former lovers to find out why they left, he keeps up his efforts to win Laura back."
6933,One Missed Call,"['Horror', 'Mystery', 'Thriller']",4.7,"horror mystery thriller shannynsossamon edwardburns anaclaudiatalancón candy lossofsister mobilephone answeringmachine dyinganddeath victim deathofafriend sms asthma friendship police delusion remake cowardliness train several people start receiving voice-mails future selves -- messages include date, time, details deaths.","Several people start receiving voice-mails from their future selves -- messages which include the date, time, and some of the details of their deaths."
17182,Eye for an Eye,"['Drama', 'Thriller']",5.8,"drama thriller sallyfield kiefersutherland edharris rape gun self-defense grievingparents fire brimstone time grieving mother karen mccann takes justice hands kangaroo court los angeles fails convict robert doob, monster raped murdered 17-year-old daughter.","It's fire and brimstone time as grieving mother Karen McCann takes justice into her own hands when a kangaroo court in Los Angeles fails to convict Robert Doob, the monster who raped and murdered her 17-year-old daughter."
8848,The Bank Job,"['Thriller', 'Crime', 'Drama']",6.6,"thriller crime drama jasonstatham saffronburrows stephencampbellmoore infidelity subway cardealer vault mannequin bahamas stripclub wife offer photography londonunderground basedontruestory extortion doublecross walkietalkie railwaystation jackhammer politicalcorruption bankheist cabinetofficer corruptpoliceman terry small-time car dealer trying leave shady past behind start family. martine beautiful model terry's old neighbourhood knows terry angel. martine proposes foolproof plan rob bank, terry recognises danger realises may opportunity lifetime. resourceful band thieves burrows way safe-deposit vault lloyds bank, quickly realise that, besides millions riches, boxes also contain secrets implicate everyone london's notorious underworld gangsters powerful government figures, even royal family. although heist makes headlines throughout britain several days, government gag order eventually brings reporting case immediate halt.","Terry is a small-time car dealer trying to leave his shady past behind and start a family. Martine is a beautiful model from Terry's old neighbourhood who knows that Terry is no angel. When Martine proposes a foolproof plan to rob a bank, Terry recognises the danger but realises this may be the opportunity of a lifetime. As the resourceful band of thieves burrows its way into a safe-deposit vault at a Lloyds Bank, they quickly realise that, besides millions in riches, the boxes also contain secrets that implicate everyone from London's most notorious underworld gangsters to powerful government figures, and even the Royal Family. Although the heist makes headlines throughout Britain for several days, a government gag order eventually brings all reporting of the case to an immediate halt."
38,Eternal Sunshine of the Spotless Mind,"['Science Fiction', 'Drama', 'Romance']",7.9,"sciencefiction drama romance jimcarrey katewinslet kirstendunst dejavu regret jealousy amnesia dream operation relationshipproblems love memory brainwashing relationship heartbreak nonlineartimeline lovestory bittersweet joel barish, heartbroken girlfriend underwent procedure erase memory, decides same. however, watches memories fade away, realises still loves her, may late correct mistake.","Joel Barish, heartbroken that his girlfriend underwent a procedure to erase him from her memory, decides to do the same. However, as he watches his memories of her fade away, he realises that he still loves her, and may be too late to correct his mistake."
